2023-03-08,152.809998,153.470001,151.830002,152.869995
2023-03-09,153.559998,154.539993,150.229996,150.589996
2023-03-10,150.210007,150.940002,147.610001,148.5
2023-03-13,147.809998,153.139999,147.699997,150.470001
2023-03-14,151.279999,153.399994,150.100006,152.589996
2023-03-15,151.190002,153.25,149.919998,152.990005
2023-03-16,152.160004,156.460007,151.639999,155.850006
2023-03-17,156.080002,156.740005,154.279999,155.0
2023-03-20,155.070007,157.820007,154.149994,157.399994
2023-03-21,157.320007,159.399994,156.539993,159.279999
2023-03-22,159.300003,162.139999,157.809998,157.830002
2023-03-23,158.830002,161.550003,157.679993,158.929993
2023-03-24,158.860001,160.339996,157.850006,160.25
2023-03-27,159.940002,160.770004,157.869995,158.279999
2023-03-28,157.970001,158.490005,155.979996,157.649994
2023-03-29,159.369995,161.050003,159.350006,160.770004
2023-03-30,161.529999,162.470001,161.270004,162.360001
2023-03-31,162.440002,165.0,161.910004,164.899994
2023-04-03,164.270004,166.289993,164.220001,166.169998
2023-04-04,166.600006,166.839996,165.110001,165.630005
2023-04-05,164.740005,165.050003,161.800003,163.759995
2023-04-06,162.429993,164.960007,162.0,164.660004
2023-04-10,161.419998,162.029999,160.080002,162.029999
2023-04-11,162.350006,162.360001,160.509995,160.800003
2023-04-12,161.220001,162.059998,159.779999,160.100006
2023-04-13,161.630005,165.800003,161.419998,165.559998
2023-04-14,164.589996,166.320007,163.820007,165.210007
2023-04-17,165.089996,165.389999,164.029999,165.229996
2023-04-18,166.100006,167.410004,165.649994,166.470001
2023-04-19,165.800003,168.160004,165.539993,167.630005
2023-04-20,166.089996,167.869995,165.559998,166.649994
2023-04-21,165.050003,166.449997,164.490005,165.020004
2023-04-24,165.0,165.600006,163.889999,165.330002
2023-04-25,165.190002,166.309998,163.729996,163.770004
2023-04-26,163.059998,165.279999,162.800003,163.759995
2023-04-27,165.190002,168.559998,165.190002,168.410004
2023-04-28,168.490005,169.850006,167.880005,169.679993
2023-05-01,169.279999,170.449997,168.639999,169.589996
2023-05-02,170.089996,170.350006,167.539993,168.539993
2023-05-03,169.5,170.919998,167.160004,167.449997
2023-05-04,164.889999,167.039993,164.309998,165.789993
2023-05-05,170.979996,174.300003,170.759995,173.570007
2023-05-08,172.479996,173.850006,172.110001,173.5
2023-05-09,173.050003,173.539993,171.600006,171.770004
2023-05-10,173.020004,174.029999,171.899994,173.559998
2023-05-11,173.850006,174.589996,172.169998,173.75
2023-05-12,173.619995,174.059998,171.0,172.570007
2023-05-15,173.160004,173.210007,171.470001,172.070007
2023-05-16,171.990005,173.139999,171.800003,172.070007
2023-05-17,171.710007,172.929993,170.419998,172.690002
2023-05-18,173.0,175.240005,172.580002,175.050003
2023-05-19,176.389999,176.389999,174.940002,175.160004
2023-05-22,173.979996,174.710007,173.449997,174.199997
2023-05-23,173.130005,173.380005,171.279999,171.559998
2023-05-24,171.089996,172.419998,170.520004,171.839996
2023-05-25,172.410004,173.899994,171.690002,172.990005
2023-05-26,173.320007,175.770004,173.110001,175.429993
2023-05-30,176.960007,178.990005,176.570007,177.300003
2023-05-31,177.330002,179.350006,176.759995,177.25
2023-06-01,177.699997,180.119995,176.929993,180.089996
2023-06-02,181.029999,181.779999,179.259995,180.949997
2023-06-05,182.630005,184.949997,178.039993,179.580002
2023-06-06,179.970001,180.119995,177.429993,179.210007
2023-06-07,178.440002,181.210007,177.320007,177.820007
2023-06-08,177.899994,180.839996,177.460007,180.570007
2023-06-09,181.5,182.229996,180.630005,180.960007
2023-06-12,181.270004,183.889999,180.970001,183.789993
2023-06-13,182.800003,184.149994,182.440002,183.309998
2023-06-14,183.369995,184.389999,182.020004,183.949997
2023-06-15,183.960007,186.520004,183.779999,186.009995
2023-06-16,186.729996,186.990005,184.270004,184.919998
2023-06-20,184.410004,186.100006,184.410004,185.009995
2023-06-21,184.899994,185.410004,182.589996,183.960007
2023-06-22,183.740005,187.050003,183.669998,187.0
2023-06-23,185.550003,187.559998,185.009995,186.679993
2023-06-26,186.830002,188.050003,185.229996,185.270004
2023-06-27,185.889999,188.389999,185.669998,188.059998
2023-06-28,187.929993,189.899994,187.600006,189.25
2023-06-29,189.080002,190.070007,188.940002,189.589996
2023-06-30,191.630005,194.479996,191.259995,193.970001
2023-07-03,193.779999,193.880005,191.759995,192.460007
2023-07-05,191.570007,192.979996,190.619995,191.330002
2023-07-06,189.839996,192.020004,189.199997,191.809998
2023-07-07,191.410004,192.669998,190.240005,190.679993
2023-07-10,189.259995,189.990005,187.039993,188.610001
2023-07-11,189.160004,189.300003,186.600006,188.080002
2023-07-12,189.679993,191.699997,188.470001,189.770004
2023-07-13,190.5,191.190002,189.779999,190.539993
2023-07-14,190.229996,191.179993,189.630005,190.690002
2023-07-17,191.899994,194.320007,191.809998,193.990005
2023-07-18,193.350006,194.330002,192.419998,193.729996
2023-07-19,193.100006,198.229996,192.649994,195.100006
2023-07-20,195.089996,196.470001,192.5,193.130005
2023-07-21,194.100006,194.970001,191.229996,191.940002
2023-07-24,193.410004,194.910004,192.25,192.75
2023-07-25,193.330002,194.440002,192.919998,193.619995
2023-07-26,193.669998,195.639999,193.320007,194.5
2023-07-27,196.020004,197.199997,192.550003,193.220001
2023-07-28,194.669998,196.630005,194.139999,195.830002
2023-07-31,196.059998,196.490005,195.259995,196.449997
2023-08-01,196.240005,196.729996,195.279999,195.610001
2023-08-02,195.039993,195.179993,191.850006,192.580002
2023-08-03,191.570007,192.369995,190.690002,191.169998
2023-08-04,185.520004,187.380005,181.919998,181.990005
2023-08-07,182.130005,183.130005,177.350006,178.850006
2023-08-08,179.690002,180.270004,177.580002,179.800003
2023-08-09,180.869995,180.929993,177.009995,178.190002
2023-08-10,179.479996,180.75,177.600006,177.970001
2023-08-11,177.320007,178.619995,176.550003,177.789993
2023-08-14,177.970001,179.690002,177.309998,179.460007
2023-08-15,178.880005,179.479996,177.050003,177.449997
2023-08-16,177.130005,178.539993,176.5,176.570007
2023-08-17,177.139999,177.509995,173.479996,174.0
2023-08-18,172.300003,175.100006,171.960007,174.490005
2023-08-21,175.070007,176.130005,173.740005,175.839996
2023-08-22,177.059998,177.679993,176.25,177.229996
2023-08-23,178.520004,181.550003,178.330002,181.119995
2023-08-24,180.669998,181.100006,176.009995,176.380005
2023-08-25,177.380005,179.149994,175.820007,178.610001
2023-08-28,180.089996,180.589996,178.550003,180.190002
2023-08-29,179.699997,184.899994,179.5,184.119995
2023-08-30,184.940002,187.850006,184.740005,187.649994
2023-08-31,187.839996,189.119995,187.479996,187.869995
2023-09-01,189.490005,189.919998,188.279999,189.460007
2023-09-05,188.279999,189.979996,187.610001,189.699997
2023-09-06,188.399994,188.850006,181.470001,182.910004
2023-09-07,175.179993,178.210007,173.539993,177.559998
2023-09-08,178.350006,180.240005,177.789993,178.179993
2023-09-11,180.070007,180.300003,177.339996,179.360001
2023-09-12,179.490005,180.130005,174.820007,176.300003
2023-09-13,176.509995,177.300003,173.979996,174.210007
2023-09-14,174.0,176.100006,173.580002,175.740005
2023-09-15,176.479996,176.5,173.820007,175.009995
2023-09-18,176.479996,179.380005,176.169998,177.970001
2023-09-19,177.520004,179.630005,177.130005,179.070007
2023-09-20,179.259995,179.699997,175.399994,175.490005
2023-09-21,174.550003,176.300003,173.860001,173.929993
2023-09-22,174.669998,177.080002,174.050003,174.789993
2023-09-25,174.199997,176.970001,174.149994,176.080002
2023-09-26,174.820007,175.199997,171.660004,171.960007
2023-09-27,172.619995,173.039993,169.050003,170.429993
2023-09-28,169.339996,172.029999,167.619995,170.690002
2023-09-29,172.020004,173.070007,170.339996,171.210007
2023-10-02,171.220001,174.300003,170.929993,173.75
2023-10-03,172.259995,173.630005,170.820007,172.399994
2023-10-04,171.089996,174.210007,170.970001,173.660004
2023-10-05,173.789993,175.449997,172.679993,174.910004
2023-10-06,173.800003,177.990005,173.179993,177.490005
2023-10-09,176.809998,179.050003,175.800003,178.990005
2023-10-10,178.100006,179.720001,177.949997,178.389999
2023-10-11,178.199997,179.850006,177.600006,179.800003
2023-10-12,180.070007,182.339996,179.039993,180.710007
2023-10-13,181.419998,181.929993,178.139999,178.850006
2023-10-16,176.75,179.080002,176.509995,178.720001
2023-10-17,176.649994,178.419998,174.800003,177.149994
2023-10-18,175.580002,177.580002,175.110001,175.839996
2023-10-19,176.039993,177.839996,175.190002,175.460007
2023-10-20,175.309998,175.419998,172.639999,172.880005
2023-10-23,170.910004,174.009995,169.929993,173.0
2023-10-24,173.050003,173.669998,171.449997,173.440002
2023-10-25,171.880005,173.059998,170.649994,171.100006
2023-10-26,170.369995,171.380005,165.669998,166.889999
2023-10-27,166.910004,168.960007,166.830002,168.220001
2023-10-30,169.020004,171.169998,168.869995,170.289993
2023-10-31,169.350006,170.899994,167.899994,170.770004
2023-11-01,171.0,174.229996,170.119995,173.970001
2023-11-02,175.520004,177.779999,175.460007,177.570007
2023-11-03,174.240005,176.820007,173.350006,176.649994
2023-11-06,176.380005,179.429993,176.210007,179.229996
2023-11-07,179.179993,182.440002,178.970001,181.820007
2023-11-08,182.350006,183.449997,181.589996,182.889999
2023-11-09,182.960007,184.119995,181.809998,182.410004
2023-11-10,183.970001,186.570007,183.529999,186.399994
2023-11-13,185.820007,186.029999,184.210007,184.800003
2023-11-14,187.699997,188.110001,186.300003,187.440002
2023-11-15,187.850006,189.5,187.779999,188.009995
2023-11-16,189.570007,190.960007,188.649994,189.710007
2023-11-17,190.25,190.380005,188.570007,189.690002
2023-11-20,189.889999,191.910004,189.880005,191.449997
2023-11-21,191.410004,191.520004,189.740005,190.639999
2023-11-22,191.490005,192.929993,190.830002,191.309998
2023-11-24,190.869995,190.899994,189.25,189.970001
2023-11-27,189.919998,190.669998,188.899994,189.789993
2023-11-28,189.779999,191.080002,189.399994,190.399994
2023-11-29,190.899994,192.089996,188.970001,189.369995
2023-11-30,189.839996,190.320007,188.190002,189.949997
2023-12-01,190.330002,191.559998,189.229996,191.240005
2023-12-04,189.979996,190.050003,187.449997,189.429993
2023-12-05,190.210007,194.399994,190.179993,193.419998
2023-12-06,194.449997,194.759995,192.110001,192.320007
2023-12-07,193.630005,195.0,193.589996,194.270004
2023-12-08,194.199997,195.990005,193.669998,195.710007
